time,value,time,dayofweek,hour,Occupancy_State
2018-08-10 20:55:00,1,2018-08-10 20:55:00,4,20,1
2018-08-10 20:56:00,1,2018-08-10 20:56:00,4,20,1
2018-08-10 20:57:00,1,2018-08-10 20:57:00,4,20,1
2018-08-10 20:58:00,1,2018-08-10 20:58:00,4,20,1
2018-08-10 20:59:00,1,2018-08-10 20:59:00,4,20,1
2018-08-10 21:00:00,1,2018-08-10 21:00:00,4,21,1
2018-08-10 21:01:00,1,2018-08-10 21:01:00,4,21,1
2018-08-10 21:03:00,1,2018-08-10 21:03:00,4,21,1
2018-08-10 21:04:00,1,2018-08-10 21:04:00,4,21,1
2018-08-10 21:05:00,1,2018-08-10 21:05:00,4,21,1
2018-08-10 21:06:00,1,2018-08-10 21:06:00,4,21,1
2018-08-10 22:29:00,1,2018-08-10 22:29:00,4,22,1
2018-08-10 22:30:00,1,2018-08-10 22:30:00,4,22,1
2018-08-10 22:34:00,1,2018-08-10 22:34:00,4,22,1
2018-08-10 22:35:00,1,2018-08-10 22:35:00,4,22,1
2018-08-10 22:36:00,1,2018-08-10 22:36:00,4,22,1
2018-08-10 22:37:00,1,2018-08-10 22:37:00,4,22,1
2018-08-10 22:38:00,1,2018-08-10 22:38:00,4,22,1
2018-08-10 22:39:00,1,2018-08-10 22:39:00,4,22,1
2018-08-10 22:40:00,1,2018-08-10 22:40:00,4,22,1
2018-08-10 22:41:00,1,2018-08-10 22:41:00,4,22,1
2018-08-10 22:45:00,1,2018-08-10 22:45:00,4,22,1
2018-08-10 22:47:00,1,2018-08-10 22:47:00,4,22,1
2018-08-10 22:48:00,1,2018-08-10 22:48:00,4,22,1
2018-08-10 22:49:00,1,2018-08-10 22:49:00,4,22,1
2018-08-10 22:50:00,1,2018-08-10 22:50:00,4,22,1
2018-08-10 22:51:00,1,2018-08-10 22:51:00,4,22,1
2018-08-10 22:52:00,1,2018-08-10 22:52:00,4,22,1
2018-08-10 22:53:00,1,2018-08-10 22:53:00,4,22,1
2018-08-10 22:54:00,1,2018-08-10 22:54:00,4,22,1
2018-08-10 22:55:00,1,2018-08-10 22:55:00,4,22,1
2018-08-10 22:56:00,1,2018-08-10 22:56:00,4,22,1
2018-08-10 22:57:00,1,2018-08-10 22:57:00,4,22,1
2018-08-10 22:58:00,1,2018-08-10 22:58:00,4,22,1
2018-08-10 22:59:00,1,2018-08-10 22:59:00,4,22,1
2018-08-10 23:00:00,1,2018-08-10 23:00:00,4,23,1
2018-08-10 23:08:00,1,2018-08-10 23:08:00,4,23,1
2018-08-10 23:09:00,1,2018-08-10 23:09:00,4,23,1
2018-08-10 23:11:00,1,2018-08-10 23:11:00,4,23,1
2018-08-10 23:12:00,1,2018-08-10 23:12:00,4,23,1
2018-08-10 23:13:00,1,2018-08-10 23:13:00,4,23,1
2018-08-10 23:14:00,1,2018-08-10 23:14:00,4,23,1
2018-08-10 23:15:00,1,2018-08-10 23:15:00,4,23,1
2018-08-10 23:16:00,1,2018-08-10 23:16:00,4,23,1
2018-08-10 23:17:00,1,2018-08-10 23:17:00,4,23,1
2018-08-10 23:18:00,1,2018-08-10 23:18:00,4,23,1
2018-08-10 23:19:00,1,2018-08-10 23:19:00,4,23,1
2018-08-10 23:20:00,1,2018-08-10 23:20:00,4,23,1
2018-08-10 23:21:00,1,2018-08-10 23:21:00,4,23,1
2018-08-10 23:22:00,1,2018-08-10 23:22:00,4,23,1
2018-08-10 23:23:00,1,2018-08-10 23:23:00,4,23,1
2018-08-10 23:25:00,1,2018-08-10 23:25:00,4,23,1
2018-08-10 23:26:00,1,2018-08-10 23:26:00,4,23,1
2018-08-10 23:27:00,1,2018-08-10 23:27:00,4,23,1
2018-08-10 23:28:00,1,2018-08-10 23:28:00,4,23,1
2018-08-10 23:29:00,1,2018-08-10 23:29:00,4,23,1
2018-08-10 23:30:00,1,2018-08-10 23:30:00,4,23,1
2018-08-10 23:31:00,1,2018-08-10 23:31:00,4,23,1
2018-08-10 23:32:00,1,2018-08-10 23:32:00,4,23,1
2018-08-10 23:33:00,1,2018-08-10 23:33:00,4,23,1
2018-08-10 23:34:00,1,2018-08-10 23:34:00,4,23,1
2018-08-10 23:35:00,1,2018-08-10 23:35:00,4,23,1
2018-08-10 23:36:00,1,2018-08-10 23:36:00,4,23,1
2018-08-10 23:37:00,1,2018-08-10 23:37:00,4,23,1
2018-08-10 23:38:00,1,2018-08-10 23:38:00,4,23,1
2018-08-10 23:39:00,1,2018-08-10 23:39:00,4,23,1
2018-08-10 23:40:00,1,2018-08-10 23:40:00,4,23,1
2018-08-10 23:41:00,1,2018-08-10 23:41:00,4,23,1
2018-08-10 23:42:00,1,2018-08-10 23:42:00,4,23,1
2018-08-10 23:43:00,1,2018-08-10 23:43:00,4,23,1
2018-08-10 23:44:00,1,2018-08-10 23:44:00,4,23,1
2018-08-10 23:45:00,1,2018-08-10 23:45:00,4,23,1
2018-08-10 23:46:00,1,2018-08-10 23:46:00,4,23,1
2018-08-10 23:47:00,1,2018-08-10 23:47:00,4,23,1
2018-08-10 23:48:00,1,2018-08-10 23:48:00,4,23,1
2018-08-10 23:49:00,1,2018-08-10 23:49:00,4,23,1
2018-08-10 23:50:00,1,2018-08-10 23:50:00,4,23,1
2018-08-10 23:51:00,1,2018-08-10 23:51:00,4,23,1
2018-08-10 23:52:00,1,2018-08-10 23:52:00,4,23,1
2018-08-10 23:53:00,1,2018-08-10 23:53:00,4,23,1
2018-08-10 23:54:00,1,2018-08-10 23:54:00,4,23,1
2018-08-11 00:03:00,1,2018-08-11 00:03:00,5,0,1
2018-08-11 00:04:00,1,2018-08-11 00:04:00,5,0,1
2018-08-11 00:05:00,1,2018-08-11 00:05:00,5,0,1
2018-08-11 00:06:00,1,2018-08-11 00:06:00,5,0,1
2018-08-11 00:07:00,1,2018-08-11 00:07:00,5,0,1
2018-08-11 00:08:00,1,2018-08-11 00:08:00,5,0,1
2018-08-11 00:09:00,1,2018-08-11 00:09:00,5,0,1
2018-08-11 00:10:00,1,2018-08-11 00:10:00,5,0,1
2018-08-11 00:11:00,1,2018-08-11 00:11:00,5,0,1
2018-08-11 00:12:00,1,2018-08-11 00:12:00,5,0,1
2018-08-11 00:13:00,1,2018-08-11 00:13:00,5,0,1
2018-08-11 00:14:00,1,2018-08-11 00:14:00,5,0,1
2018-08-11 00:15:00,1,2018-08-11 00:15:00,5,0,1
2018-08-11 00:16:00,1,2018-08-11 00:16:00,5,0,1
2018-08-11 00:17:00,1,2018-08-11 00:17:00,5,0,1
2018-08-11 00:18:00,1,2018-08-11 00:18:00,5,0,1
2018-08-11 00:19:00,1,2018-08-11 00:19:00,5,0,1
2018-08-11 00:20:00,1,2018-08-11 00:20:00,5,0,1
2018-08-11 00:21:00,1,2018-08-11 00:21:00,5,0,1
2018-08-11 00:22:00,1,2018-08-11 00:22:00,5,0,1
2018-08-11 00:23:00,1,2018-08-11 00:23:00,5,0,1
2018-08-11 00:24:00,1,2018-08-11 00:24:00,5,0,1
2018-08-11 00:25:00,1,2018-08-11 00:25:00,5,0,1
2018-08-11 00:26:00,1,2018-08-11 00:26:00,5,0,1
2018-08-11 00:27:00,1,2018-08-11 00:27:00,5,0,1
2018-08-11 00:28:00,1,2018-08-11 00:28:00,5,0,1
2018-08-11 00:29:00,1,2018-08-11 00:29:00,5,0,1
2018-08-11 00:30:00,1,2018-08-11 00:30:00,5,0,1
2018-08-11 00:31:00,1,2018-08-11 00:31:00,5,0,1
2018-08-11 00:32:00,1,2018-08-11 00:32:00,5,0,1
2018-08-11 00:33:00,1,2018-08-11 00:33:00,5,0,1
2018-08-11 00:44:00,1,2018-08-11 00:44:00,5,0,1
2018-08-11 00:56:00,1,2018-08-11 00:56:00,5,0,1
2018-08-11 01:01:00,1,2018-08-11 01:01:00,5,1,1
2018-08-11 01:25:00,1,2018-08-11 01:25:00,5,1,1
2018-08-11 01:28:00,1,2018-08-11 01:28:00,5,1,1
2018-08-11 01:43:00,1,2018-08-11 01:43:00,5,1,1
2018-08-11 01:44:00,1,2018-08-11 01:44:00,5,1,1
2018-08-11 01:59:00,1,2018-08-11 01:59:00,5,1,1
2018-08-11 02:00:00,1,2018-08-11 02:00:00,5,2,1
2018-08-11 02:01:00,1,2018-08-11 02:01:00,5,2,1
2018-08-11 22:34:00,1,2018-08-11 22:34:00,5,22,1
2018-08-11 22:35:00,1,2018-08-11 22:35:00,5,22,1
2018-08-11 22:55:00,1,2018-08-11 22:55:00,5,22,1
2018-08-11 22:56:00,1,2018-08-11 22:56:00,5,22,1
2018-08-11 22:57:00,1,2018-08-11 22:57:00,5,22,1
2018-08-11 22:59:00,1,2018-08-11 22:59:00,5,22,1
2018-08-11 23:01:00,1,2018-08-11 23:01:00,5,23,1
2018-08-11 23:03:00,1,2018-08-11 23:03:00,5,23,1
2018-08-11 23:04:00,1,2018-08-11 23:04:00,5,23,1
2018-08-11 23:05:00,1,2018-08-11 23:05:00,5,23,1
2018-08-11 23:06:00,1,2018-08-11 23:06:00,5,23,1
2018-08-11 23:07:00,1,2018-08-11 23:07:00,5,23,1
2018-08-11 23:08:00,1,2018-08-11 23:08:00,5,23,1
2018-08-11 23:09:00,1,2018-08-11 23:09:00,5,23,1
2018-08-11 23:10:00,1,2018-08-11 23:10:00,5,23,1
2018-08-11 23:11:00,1,2018-08-11 23:11:00,5,23,1
2018-08-11 23:12:00,1,2018-08-11 23:12:00,5,23,1
2018-08-11 23:13:00,1,2018-08-11 23:13:00,5,23,1
2018-08-11 23:14:00,1,2018-08-11 23:14:00,5,23,1
2018-08-11 23:15:00,1,2018-08-11 23:15:00,5,23,1
2018-08-11 23:16:00,1,2018-08-11 23:16:00,5,23,1
2018-08-11 23:17:00,1,2018-08-11 23:17:00,5,23,1
2018-08-11 23:18:00,1,2018-08-11 23:18:00,5,23,1
2018-08-11 23:19:00,1,2018-08-11 23:19:00,5,23,1
2018-08-11 23:20:00,1,2018-08-11 23:20:00,5,23,1
2018-08-11 23:21:00,1,2018-08-11 23:21:00,5,23,1
2018-08-11 23:22:00,1,2018-08-11 23:22:00,5,23,1
2018-08-11 23:23:00,1,2018-08-11 23:23:00,5,23,1
2018-08-11 23:24:00,1,2018-08-11 23:24:00,5,23,1
2018-08-11 23:25:00,1,2018-08-11 23:25:00,5,23,1
2018-08-11 23:26:00,1,2018-08-11 23:26:00,5,23,1
2018-08-11 23:27:00,1,2018-08-11 23:27:00,5,23,1
2018-08-11 23:28:00,1,2018-08-11 23:28:00,5,23,1
2018-08-11 23:29:00,1,2018-08-11 23:29:00,5,23,1
2018-08-11 23:30:00,1,2018-08-11 23:30:00,5,23,1
2018-08-11 23:31:00,1,2018-08-11 23:31:00,5,23,1
2018-08-11 23:32:00,1,2018-08-11 23:32:00,5,23,1
2018-08-11 23:33:00,1,2018-08-11 23:33:00,5,23,1
2018-08-11 23:34:00,1,2018-08-11 23:34:00,5,23,1
2018-08-11 23:35:00,1,2018-08-11 23:35:00,5,23,1
2018-08-11 23:38:00,1,2018-08-11 23:38:00,5,23,1
2018-08-11 23:39:00,1,2018-08-11 23:39:00,5,23,1
2018-08-11 23:40:00,1,2018-08-11 23:40:00,5,23,1
2018-08-11 23:41:00,1,2018-08-11 23:41:00,5,23,1
2018-08-11 23:42:00,1,2018-08-11 23:42:00,5,23,1
2018-08-11 23:43:00,1,2018-08-11 23:43:00,5,23,1
2018-08-11 23:44:00,1,2018-08-11 23:44:00,5,23,1
2018-08-11 23:45:00,1,2018-08-11 23:45:00,5,23,1
2018-08-11 23:46:00,1,2018-08-11 23:46:00,5,23,1
2018-08-11 23:47:00,1,2018-08-11 23:47:00,5,23,1
2018-08-11 23:48:00,1,2018-08-11 23:48:00,5,23,1
2018-08-11 23:49:00,1,2018-08-11 23:49:00,5,23,1
2018-08-11 23:50:00,1,2018-08-11 23:50:00,5,23,1
2018-08-11 23:53:00,1,2018-08-11 23:53:00,5,23,1
2018-08-11 23:56:00,1,2018-08-11 23:56:00,5,23,1
2018-08-11 23:57:00,1,2018-08-11 23:57:00,5,23,1
2018-08-11 23:58:00,1,2018-08-11 23:58:00,5,23,1
2018-08-11 23:59:00,1,2018-08-11 23:59:00,5,23,1
2018-08-12 00:00:00,1,2018-08-12 00:00:00,6,0,1
2018-08-12 00:02:00,1,2018-08-12 00:02:00,6,0,1
2018-08-12 00:04:00,1,2018-08-12 00:04:00,6,0,1
2018-08-12 00:05:00,1,2018-08-12 00:05:00,6,0,1
2018-08-12 00:06:00,1,2018-08-12 00:06:00,6,0,1
2018-08-12 00:07:00,1,2018-08-12 00:07:00,6,0,1
2018-08-12 00:08:00,1,2018-08-12 00:08:00,6,0,1
2018-08-12 00:09:00,1,2018-08-12 00:09:00,6,0,1
2018-08-12 00:10:00,1,2018-08-12 00:10:00,6,0,1
2018-08-12 00:11:00,1,2018-08-12 00:11:00,6,0,1
2018-08-12 00:12:00,1,2018-08-12 00:12:00,6,0,1
2018-08-12 00:13:00,1,2018-08-12 00:13:00,6,0,1
2018-08-12 00:14:00,1,2018-08-12 00:14:00,6,0,1
2018-08-12 00:18:00,1,2018-08-12 00:18:00,6,0,1
2018-08-12 00:20:00,1,2018-08-12 00:20:00,6,0,1
2018-08-12 00:21:00,1,2018-08-12 00:21:00,6,0,1
2018-08-12 00:22:00,1,2018-08-12 00:22:00,6,0,1
2018-08-12 00:23:00,1,2018-08-12 00:23:00,6,0,1
2018-08-12 00:24:00,1,2018-08-12 00:24:00,6,0,1
2018-08-12 00:26:00,1,2018-08-12 00:26:00,6,0,1
2018-08-12 00:27:00,1,2018-08-12 00:27:00,6,0,1
2018-08-12 00:28:00,1,2018-08-12 00:28:00,6,0,1
2018-08-12 00:29:00,1,2018-08-12 00:29:00,6,0,1
2018-08-12 00:30:00,1,2018-08-12 00:30:00,6,0,1
2018-08-12 00:32:00,1,2018-08-12 00:32:00,6,0,1
2018-08-12 00:33:00,1,2018-08-12 00:33:00,6,0,1
2018-08-12 00:34:00,1,2018-08-12 00:34:00,6,0,1
2018-08-12 00:35:00,1,2018-08-12 00:35:00,6,0,1
2018-08-12 00:36:00,1,2018-08-12 00:36:00,6,0,1
2018-08-12 00:37:00,1,2018-08-12 00:37:00,6,0,1
2018-08-12 00:38:00,1,2018-08-12 00:38:00,6,0,1
2018-08-12 00:39:00,1,2018-08-12 00:39:00,6,0,1
2018-08-12 00:40:00,1,2018-08-12 00:40:00,6,0,1
2018-08-12 00:41:00,1,2018-08-12 00:41:00,6,0,1
2018-08-12 00:42:00,1,2018-08-12 00:42:00,6,0,1
2018-08-12 00:43:00,1,2018-08-12 00:43:00,6,0,1
2018-08-12 00:46:00,1,2018-08-12 00:46:00,6,0,1
2018-08-12 00:47:00,1,2018-08-12 00:47:00,6,0,1
2018-08-12 00:48:00,1,2018-08-12 00:48:00,6,0,1
2018-08-12 00:49:00,1,2018-08-12 00:49:00,6,0,1
2018-08-12 00:50:00,1,2018-08-12 00:50:00,6,0,1
2018-08-12 00:51:00,1,2018-08-12 00:51:00,6,0,1
2018-08-12 00:52:00,1,2018-08-12 00:52:00,6,0,1
2018-08-12 00:53:00,1,2018-08-12 00:53:00,6,0,1
2018-08-12 00:54:00,1,2018-08-12 00:54:00,6,0,1
2018-08-12 00:56:00,1,2018-08-12 00:56:00,6,0,1
2018-08-12 00:57:00,1,2018-08-12 00:57:00,6,0,1
2018-08-12 00:58:00,1,2018-08-12 00:58:00,6,0,1
2018-08-12 00:59:00,1,2018-08-12 00:59:00,6,0,1
2018-08-12 01:00:00,1,2018-08-12 01:00:00,6,1,1
2018-08-12 01:01:00,1,2018-08-12 01:01:00,6,1,1
2018-08-12 01:02:00,1,2018-08-12 01:02:00,6,1,1
2018-08-12 01:03:00,1,2018-08-12 01:03:00,6,1,1
2018-08-12 01:04:00,1,2018-08-12 01:04:00,6,1,1
2018-08-12 01:07:00,1,2018-08-12 01:07:00,6,1,1
2018-08-12 01:08:00,1,2018-08-12 01:08:00,6,1,1
2018-08-12 01:09:00,1,2018-08-12 01:09:00,6,1,1
2018-08-12 01:10:00,1,2018-08-12 01:10:00,6,1,1
2018-08-12 01:11:00,1,2018-08-12 01:11:00,6,1,1
2018-08-12 01:12:00,1,2018-08-12 01:12:00,6,1,1
2018-08-12 01:13:00,1,2018-08-12 01:13:00,6,1,1
2018-08-12 01:14:00,1,2018-08-12 01:14:00,6,1,1
2018-08-12 01:15:00,1,2018-08-12 01:15:00,6,1,1
2018-08-12 01:16:00,1,2018-08-12 01:16:00,6,1,1
2018-08-12 01:17:00,1,2018-08-12 01:17:00,6,1,1
2018-08-12 01:21:00,1,2018-08-12 01:21:00,6,1,1
2018-08-12 01:22:00,1,2018-08-12 01:22:00,6,1,1
2018-08-12 01:23:00,1,2018-08-12 01:23:00,6,1,1
2018-08-12 01:24:00,1,2018-08-12 01:24:00,6,1,1
2018-08-12 01:25:00,1,2018-08-12 01:25:00,6,1,1
2018-08-12 01:26:00,1,2018-08-12 01:26:00,6,1,1
2018-08-12 01:28:00,1,2018-08-12 01:28:00,6,1,1
2018-08-12 01:29:00,1,2018-08-12 01:29:00,6,1,1
2018-08-12 01:31:00,1,2018-08-12 01:31:00,6,1,1
2018-08-12 01:34:00,1,2018-08-12 01:34:00,6,1,1
2018-08-12 01:35:00,1,2018-08-12 01:35:00,6,1,1
2018-08-12 01:36:00,1,2018-08-12 01:36:00,6,1,1
2018-08-12 01:39:00,1,2018-08-12 01:39:00,6,1,1
2018-08-12 15:02:00,1,2018-08-12 15:02:00,6,15,1
2018-08-12 15:04:00,1,2018-08-12 15:04:00,6,15,1
2018-08-12 15:05:00,1,2018-08-12 15:05:00,6,15,1
2018-08-12 15:07:00,1,2018-08-12 15:07:00,6,15,1
2018-08-12 15:11:00,1,2018-08-12 15:11:00,6,15,1
2018-08-12 15:29:00,1,2018-08-12 15:29:00,6,15,1
2018-08-12 15:30:00,1,2018-08-12 15:30:00,6,15,1
2018-08-12 15:31:00,1,2018-08-12 15:31:00,6,15,1
2018-08-12 15:32:00,1,2018-08-12 15:32:00,6,15,1
2018-08-12 15:33:00,1,2018-08-12 15:33:00,6,15,1
2018-08-12 15:34:00,1,2018-08-12 15:34:00,6,15,1
2018-08-12 15:35:00,1,2018-08-12 15:35:00,6,15,1
2018-08-12 15:36:00,1,2018-08-12 15:36:00,6,15,1
2018-08-12 15:38:00,1,2018-08-12 15:38:00,6,15,1
2018-08-12 15:39:00,1,2018-08-12 15:39:00,6,15,1
2018-08-12 15:40:00,1,2018-08-12 15:40:00,6,15,1
2018-08-12 15:41:00,1,2018-08-12 15:41:00,6,15,1
2018-08-12 15:42:00,1,2018-08-12 15:42:00,6,15,1
2018-08-12 15:43:00,1,2018-08-12 15:43:00,6,15,1
2018-08-12 15:44:00,1,2018-08-12 15:44:00,6,15,1
2018-08-12 15:45:00,1,2018-08-12 15:45:00,6,15,1
2018-08-12 15:47:00,1,2018-08-12 15:47:00,6,15,1
2018-08-12 15:50:00,1,2018-08-12 15:50:00,6,15,1
2018-08-12 15:51:00,1,2018-08-12 15:51:00,6,15,1
2018-08-12 15:52:00,1,2018-08-12 15:52:00,6,15,1
2018-08-12 15:53:00,1,2018-08-12 15:53:00,6,15,1
2018-08-12 15:57:00,1,2018-08-12 15:57:00,6,15,1
2018-08-12 15:58:00,1,2018-08-12 15:58:00,6,15,1
2018-08-12 16:01:00,1,2018-08-12 16:01:00,6,16,1
2018-08-12 16:05:00,1,2018-08-12 16:05:00,6,16,1
2018-08-12 16:06:00,1,2018-08-12 16:06:00,6,16,1
2018-08-12 16:08:00,1,2018-08-12 16:08:00,6,16,1
2018-08-12 16:21:00,1,2018-08-12 16:21:00,6,16,1
2018-08-12 16:22:00,1,2018-08-12 16:22:00,6,16,1
2018-08-12 16:23:00,1,2018-08-12 16:23:00,6,16,1
2018-08-12 16:25:00,1,2018-08-12 16:25:00,6,16,1
2018-08-12 16:26:00,1,2018-08-12 16:26:00,6,16,1
2018-08-12 16:29:00,1,2018-08-12 16:29:00,6,16,1
2018-08-12 16:31:00,1,2018-08-12 16:31:00,6,16,1
2018-08-12 16:32:00,1,2018-08-12 16:32:00,6,16,1
2018-08-12 16:33:00,1,2018-08-12 16:33:00,6,16,1
2018-08-12 16:35:00,1,2018-08-12 16:35:00,6,16,1
2018-08-12 16:38:00,1,2018-08-12 16:38:00,6,16,1
2018-08-12 16:42:00,1,2018-08-12 16:42:00,6,16,1
2018-08-12 16:44:00,1,2018-08-12 16:44:00,6,16,1
2018-08-12 16:48:00,1,2018-08-12 16:48:00,6,16,1
2018-08-12 16:49:00,1,2018-08-12 16:49:00,6,16,1
2018-08-12 16:51:00,1,2018-08-12 16:51:00,6,16,1
2018-08-12 16:54:00,1,2018-08-12 16:54:00,6,16,1
2018-08-12 16:55:00,1,2018-08-12 16:55:00,6,16,1
2018-08-12 16:56:00,1,2018-08-12 16:56:00,6,16,1
2018-08-12 16:57:00,1,2018-08-12 16:57:00,6,16,1
2018-08-12 17:11:00,1,2018-08-12 17:11:00,6,17,1
2018-08-12 17:13:00,1,2018-08-12 17:13:00,6,17,1
2018-08-12 17:14:00,1,2018-08-12 17:14:00,6,17,1
2018-08-12 17:15:00,1,2018-08-12 17:15:00,6,17,1
2018-08-12 17:16:00,1,2018-08-12 17:16:00,6,17,1
2018-08-12 17:17:00,1,2018-08-12 17:17:00,6,17,1
2018-08-12 17:20:00,1,2018-08-12 17:20:00,6,17,1
2018-08-12 17:21:00,1,2018-08-12 17:21:00,6,17,1
2018-08-12 17:23:00,1,2018-08-12 17:23:00,6,17,1
2018-08-12 17:24:00,1,2018-08-12 17:24:00,6,17,1
2018-08-12 17:25:00,1,2018-08-12 17:25:00,6,17,1
2018-08-12 17:26:00,1,2018-08-12 17:26:00,6,17,1
2018-08-12 17:28:00,1,2018-08-12 17:28:00,6,17,1
2018-08-12 17:29:00,1,2018-08-12 17:29:00,6,17,1
2018-08-12 17:30:00,1,2018-08-12 17:30:00,6,17,1
2018-08-12 17:32:00,1,2018-08-12 17:32:00,6,17,1
2018-08-12 17:33:00,1,2018-08-12 17:33:00,6,17,1
2018-08-12 17:34:00,1,2018-08-12 17:34:00,6,17,1
2018-08-12 17:35:00,1,2018-08-12 17:35:00,6,17,1
2018-08-12 17:37:00,1,2018-08-12 17:37:00,6,17,1
2018-08-12 17:38:00,1,2018-08-12 17:38:00,6,17,1
2018-08-12 17:39:00,1,2018-08-12 17:39:00,6,17,1
2018-08-12 17:40:00,1,2018-08-12 17:40:00,6,17,1
2018-08-12 17:41:00,1,2018-08-12 17:41:00,6,17,1
2018-08-12 17:43:00,1,2018-08-12 17:43:00,6,17,1
2018-08-12 17:44:00,1,2018-08-12 17:44:00,6,17,1
2018-08-12 17:45:00,1,2018-08-12 17:45:00,6,17,1
2018-08-12 17:46:00,1,2018-08-12 17:46:00,6,17,1
2018-08-12 17:47:00,1,2018-08-12 17:47:00,6,17,1
2018-08-12 17:49:00,1,2018-08-12 17:49:00,6,17,1
2018-08-12 17:50:00,1,2018-08-12 17:50:00,6,17,1
2018-08-12 17:51:00,1,2018-08-12 17:51:00,6,17,1
2018-08-12 17:52:00,1,2018-08-12 17:52:00,6,17,1
2018-08-12 17:53:00,1,2018-08-12 17:53:00,6,17,1
2018-08-12 17:54:00,1,2018-08-12 17:54:00,6,17,1
2018-08-12 17:55:00,1,2018-08-12 17:55:00,6,17,1
2018-08-12 17:56:00,1,2018-08-12 17:56:00,6,17,1
2018-08-12 18:01:00,1,2018-08-12 18:01:00,6,18,1
2018-08-12 18:02:00,1,2018-08-12 18:02:00,6,18,1
2018-08-12 18:03:00,1,2018-08-12 18:03:00,6,18,1
2018-08-12 18:04:00,1,2018-08-12 18:04:00,6,18,1
2018-08-12 18:05:00,1,2018-08-12 18:05:00,6,18,1
2018-08-12 18:06:00,1,2018-08-12 18:06:00,6,18,1
2018-08-12 18:09:00,1,2018-08-12 18:09:00,6,18,1
2018-08-12 18:10:00,1,2018-08-12 18:10:00,6,18,1
2018-08-12 18:11:00,1,2018-08-12 18:11:00,6,18,1
2018-08-12 18:12:00,1,2018-08-12 18:12:00,6,18,1
2018-08-12 18:13:00,1,2018-08-12 18:13:00,6,18,1
2018-08-12 18:23:00,1,2018-08-12 18:23:00,6,18,1
2018-08-12 18:24:00,1,2018-08-12 18:24:00,6,18,1
2018-08-12 18:25:00,1,2018-08-12 18:25:00,6,18,1
2018-08-12 18:27:00,1,2018-08-12 18:27:00,6,18,1
2018-08-12 18:28:00,1,2018-08-12 18:28:00,6,18,1
2018-08-12 18:29:00,1,2018-08-12 18:29:00,6,18,1
2018-08-12 18:30:00,1,2018-08-12 18:30:00,6,18,1
2018-08-12 18:32:00,1,2018-08-12 18:32:00,6,18,1
2018-08-12 18:33:00,1,2018-08-12 18:33:00,6,18,1
2018-08-12 18:34:00,1,2018-08-12 18:34:00,6,18,1
2018-08-12 18:35:00,1,2018-08-12 18:35:00,6,18,1
2018-08-12 18:36:00,1,2018-08-12 18:36:00,6,18,1
2018-08-12 18:37:00,1,2018-08-12 18:37:00,6,18,1
2018-08-12 18:38:00,1,2018-08-12 18:38:00,6,18,1
2018-08-12 18:39:00,1,2018-08-12 18:39:00,6,18,1
2018-08-12 18:40:00,1,2018-08-12 18:40:00,6,18,1
2018-08-12 18:41:00,1,2018-08-12 18:41:00,6,18,1
2018-08-12 18:42:00,1,2018-08-12 18:42:00,6,18,1
2018-08-12 19:11:00,1,2018-08-12 19:11:00,6,19,1
2018-08-12 19:12:00,1,2018-08-12 19:12:00,6,19,1
2018-08-12 19:14:00,1,2018-08-12 19:14:00,6,19,1
2018-08-12 19:15:00,1,2018-08-12 19:15:00,6,19,1
2018-08-12 19:20:00,1,2018-08-12 19:20:00,6,19,1
2018-08-12 19:21:00,1,2018-08-12 19:21:00,6,19,1
2018-08-12 19:23:00,1,2018-08-12 19:23:00,6,19,1
2018-08-12 19:24:00,1,2018-08-12 19:24:00,6,19,1
2018-08-12 19:25:00,1,2018-08-12 19:25:00,6,19,1
2018-08-12 19:37:00,1,2018-08-12 19:37:00,6,19,1
2018-08-12 19:38:00,1,2018-08-12 19:38:00,6,19,1
2018-08-12 19:40:00,1,2018-08-12 19:40:00,6,19,1
2018-08-12 19:41:00,1,2018-08-12 19:41:00,6,19,1
2018-08-12 19:42:00,1,2018-08-12 19:42:00,6,19,1
2018-08-12 19:43:00,1,2018-08-12 19:43:00,6,19,1
2018-08-12 19:44:00,1,2018-08-12 19:44:00,6,19,1
2018-08-12 19:46:00,1,2018-08-12 19:46:00,6,19,1
2018-08-12 19:49:00,1,2018-08-12 19:49:00,6,19,1
2018-08-12 19:50:00,1,2018-08-12 19:50:00,6,19,1
2018-08-12 19:51:00,1,2018-08-12 19:51:00,6,19,1
2018-08-12 19:53:00,1,2018-08-12 19:53:00,6,19,1
2018-08-12 19:55:00,1,2018-08-12 19:55:00,6,19,1
2018-08-12 19:56:00,1,2018-08-12 19:56:00,6,19,1
2018-08-12 19:58:00,1,2018-08-12 19:58:00,6,19,1
2018-08-12 19:59:00,1,2018-08-12 19:59:00,6,19,1
2018-08-12 20:00:00,1,2018-08-12 20:00:00,6,20,1
2018-08-12 20:01:00,1,2018-08-12 20:01:00,6,20,1
2018-08-12 20:02:00,1,2018-08-12 20:02:00,6,20,1
2018-08-12 20:03:00,1,2018-08-12 20:03:00,6,20,1
2018-08-12 20:04:00,1,2018-08-12 20:04:00,6,20,1
2018-08-12 20:06:00,1,2018-08-12 20:06:00,6,20,1
2018-08-12 20:08:00,1,2018-08-12 20:08:00,6,20,1
2018-08-13 01:13:00,1,2018-08-13 01:13:00,0,1,1
2018-08-13 01:14:00,1,2018-08-13 01:14:00,0,1,1
2018-08-13 01:16:00,1,2018-08-13 01:16:00,0,1,1
